experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,1,"(np.int64(1), np.int64(1))","[-8.648275251635884, -500.9899999999998, -8.59838898381902, -500.9899999999998, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,1,"(np.int64(2), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -1.0000000000000364, -8.59838898381902]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,4,"(2, 1)","[-7.725530557207971, -8.648275251635884, -6.793465209300985, -500.9899887540753, -6.793465209300985]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,4,"(np.int64(2), np.int64(2))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -7.725530557207971, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,4,"(np.int64(3), np.int64(1))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -500.98998873066864, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,4,"(np.int64(1), np.int64(1))","[-8.648275251635884, -500.9899887772478, -7.725530557207971, -500.9899887772478, -7.725530557207971]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,0,4,"(np.int64(2), np.int64(0))","[-500.9899887540753, -500.9899887772478, -500.98998873066864, -1.0000014369552996, -7.725530557207971]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,3,"(2, 6)","[-9.114443095564013, -8.648275251635884, -8.450944414763125, -7.507021729862397, -500.98999950296394]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,3,"(np.int64(2), np.int64(7))","[-500.98999964307154, -500.98999979418386, -500.9899995904623, -9.086613306333719, -1.0000000752027154]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,3,"(np.int64(3), np.int64(6))","[-8.414146577855071, -9.084871765713256, -7.391834292833047, -6.772218616823119, -500.98999927340634]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,3,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.98999834957596, -8.898154221012263, -7.725530557207971, -500.9899985234026]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,3,"(np.int64(2), np.int64(5))","[-7.534713556565764, -7.725530557207971, -6.787374241007726, -6.787374241007726, -9.171616481387819]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,2,"(2, 6)","[-8.431951512563767, -8.648275251635884, -8.704496430654881, -7.719500498597645, -500.99000007445045]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,2,"(np.int64(2), np.int64(7))","[-500.99000007445045, -500.99000015816785, -500.99000008137523, -8.431951512563767, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,2,"(np.int64(3), np.int64(6))","[-8.704496430654881, -8.431951512563767, -7.754241972515432, -5.851985059899988, -500.99000008137523]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,2,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.9900000680859, -8.431951512563767, -7.725530557207971, -500.99000015816785]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,2,"(np.int64(2), np.int64(5))","[-7.719500498597645, -7.725530557207971, -5.851985059899988, -5.851985059899988, -8.431951512563767]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,1,"(2, 6)","[-8.64230547035651, -8.648275251635884, -6.793465209300985, -6.793465209300985, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,1,"(np.int64(2), np.int64(7))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -8.64230547035651, -1.0000000000000364]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,1,"(np.int64(3), np.int64(6))","[-6.793465209300985, -8.64230547035651, -5.851985059899988, -5.851985059899988, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,1,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.9899999999998, -8.64230547035651, -7.725530557207971, -500.9899999999998]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,1,"(np.int64(2), np.int64(5))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -5.851985059899988, -8.64230547035651]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,4,"(2, 6)","[-7.725530557207971, -8.648275251635884, -6.793465209300985, -6.793465209300985, -500.9899887540753]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,4,"(np.int64(2), np.int64(7))","[-500.9899887540753, -500.9899887772478, -500.98998873066864, -7.725530557207971, -1.0000014369552996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,4,"(np.int64(3), np.int64(6))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -5.851985059899988, -500.98998873066864]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,4,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.9899887772478, -7.725530557207971, -7.725530557207971, -500.9899887772478]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,1,4,"(np.int64(2), np.int64(5))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -5.851985059899988, -7.725530557207971]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,3,"(np.int64(5), np.int64(0))","[-500.98999968620944, -500.9899996595525, -500.9899995473421, -1.0000000676824439, -9.166112084039826]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,3,"(np.int64(6), np.int64(1))","[-8.648275251635884, -8.975303176282466, -500.98999924438584, -500.98999903766247, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,3,"(np.int64(4), np.int64(1))","[-8.443181563135052, -7.4212583330843565, -9.048314713510347, -500.9899994665697, -6.780195261130807]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,3,"(5, 1)","[-8.998328732697951, -8.418737667445662, -8.648275251635884, -500.9899991996784, -7.426927877334658]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,3,"(np.int64(5), np.int64(2))","[-7.493913020931943, -6.772218616823119, -7.725530557207971, -9.101632427341592, -6.772218616823119]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,2,"(np.int64(5), np.int64(0))","[-500.9900000670053, -500.99000009041697, -500.99000002637774, -1.0000000000000009, -8.352658598561305]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,2,"(np.int64(6), np.int64(1))","[-8.648275251635884, -8.352658598561305, -500.99000012811587, -500.99000002637774, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,2,"(np.int64(4), np.int64(1))","[-8.712393308519491, -7.7216241718553285, -8.352658598561305, -500.99000009041697, -5.851985059899988]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,2,"(5, 1)","[-8.352658598561305, -8.712393308519491, -8.648275251635884, -500.9900000670053, -7.704496430654885]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,2,"(np.int64(5), np.int64(2))","[-7.704496430654885, -5.851985059899988, -7.725530557207971, -8.352658598561305, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,1,"(np.int64(5), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -1.0000000000000364, -8.627451443469969]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,1,"(np.int64(6), np.int64(1))","[-8.648275251635884, -8.627451443469969, -500.9899999999998, -500.9899999999998, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,1,"(np.int64(4), np.int64(1))","[-6.793465209300985, -5.851985059899988, -8.627451443469969, -500.9899999999998, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,1,"(5, 1)","[-8.627451443469969, -6.793465209300985, -8.648275251635884, -500.9899999999998, -6.793465209300985]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,1,"(np.int64(5), np.int64(2))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -8.627451443469969, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,4,"(np.int64(5), np.int64(0))","[-500.9899887540753, -500.98998873066864, -500.9899887772478, -1.0000014369552996, -7.725530557207971]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,4,"(np.int64(6), np.int64(1))","[-8.648275251635884, -7.725530557207971, -500.9899887772478, -500.9899887772478, -7.725530557207971]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,4,"(np.int64(4), np.int64(1))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -500.98998873066864, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,4,"(5, 1)","[-7.725530557207971, -6.793465209300985, -8.648275251635884, -500.9899887540753, -6.793465209300985]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,2,4,"(np.int64(5), np.int64(2))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -7.725530557207971, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,3,"(np.int64(5), np.int64(5))","[-7.6719496315535425, -6.829456660355053, -7.725530557207971, -6.829456660355053, -9.195292029423904]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,3,"(5, 6)","[-9.00243488118922, -8.36923630005598, -8.648275251635884, -7.5369898471560814, -500.9899988309124]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,3,"(np.int64(6), np.int64(6))","[-8.648275251635884, -9.081754435103415, -500.98999941838963, -7.725530557207971, -500.9899993062246]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,3,"(np.int64(4), np.int64(6))","[-8.495042513765911, -7.313620864581448, -9.058907382898852, -6.793835322896952, -500.98999969368043]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,3,"(np.int64(5), np.int64(7))","[-500.98999873909196, -500.9899986752916, -500.98999873065543, -8.926714802710089, -1.0000002156792815]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,2,"(np.int64(5), np.int64(5))","[-7.761162093751498, -5.851985059899988, -7.725530557207971, -5.851985059899988, -8.461619948684515]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,2,"(5, 6)","[-8.461619948684515, -8.725896969667975, -8.648275251635884, -7.761162093751498, -500.9900002135222]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,2,"(np.int64(6), np.int64(6))","[-8.648275251635884, -8.461619948684515, -500.99000021696554, -7.725530557207971, -500.990000075651]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,2,"(np.int64(4), np.int64(6))","[-8.725896969667975, -7.693391370955963, -8.461619948684515, -5.851985059899988, -500.99000006591393]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,2,"(np.int64(5), np.int64(7))","[-500.9900002135222, -500.99000006591393, -500.990000075651, -8.461619948684515, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,1,"(np.int64(5), np.int64(5))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -5.851985059899988, -8.683550448512594]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,1,"(5, 6)","[-8.683550448512594, -6.793465209300985, -8.648275251635884, -6.793465209300985, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,1,"(np.int64(6), np.int64(6))","[-8.648275251635884, -8.683550448512594, -500.9899999999998, -7.725530557207971, -500.9899999999998]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,1,"(np.int64(4), np.int64(6))","[-6.793465209300985, -5.851985059899988, -8.683550448512594, -5.851985059899988, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,1,"(np.int64(5), np.int64(7))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -8.683550448512594, -1.0000000000000364]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,4,"(np.int64(5), np.int64(5))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -5.851985059899988, -7.725530557207971]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,4,"(5, 6)","[-7.725530557207971, -6.793465209300985, -8.648275251635884, -6.793465209300985, -500.9899887540753]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,4,"(np.int64(6), np.int64(6))","[-8.648275251635884, -7.725530557207971, -500.9899887772478, -7.725530557207971, -500.9899887772478]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,4,"(np.int64(4), np.int64(6))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -5.851985059899988, -500.98998873066864]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,1,3,4,"(np.int64(5), np.int64(7))","[-500.9899887540753, -500.98998873066864, -500.9899887772478, -7.725530557207971, -1.0000014369552996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,3,"(np.int64(2), np.int64(1))","[-9.568828908289328, -9.617372097253256, -8.907180568247277, -500.9899999999998, -7.762562054918356]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,3,"(3, 1)","[-8.627127477656238, -9.452899185337433, -7.5149566806824675, -500.9899999999998, -7.999966121223611]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,3,"(np.int64(3), np.int64(2))","[-8.114375304211475, -7.746363922328527, -6.62656027506629, -8.66468562571791, -9.474719179113755]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,3,"(np.int64(4), np.int64(1))","[-7.295293730553008, -8.430978972339613, -6.281666607408764, -500.99000031074644, -6.31286371582962]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,3,"(np.int64(3), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.99000030060284, -1.0000000000000042, -8.69235401856592]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,2,"(np.int64(2), np.int64(1))","[-9.684936434369163, -8.648275251635884, -9.439807113875634, -500.9899999999998, -6.793465209300985]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,2,"(3, 1)","[-9.439807113875634, -9.684936434369163, -8.218849941334668, -500.9899999999998, -8.56029467231562]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,2,"(np.int64(3), np.int64(2))","[-8.56029467231562, -6.793465209300985, -6.863460299445068, -9.439807113875634, -6.793465209300985]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,2,"(np.int64(4), np.int64(1))","[-8.218849941334668, -9.439807113875634, -6.833426770366984, -500.99000007201323, -6.863460299445068]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,2,0,2,"(np.int64(3), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.99000007201323, -1.0000000000000009, -9.439807113875634]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
